Country Name,Country Code,Indicator Name,Indicator Code,2000,2005,2010,2015,2020
Australia,AUS,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,31.6900005340576,37.4900016784668,40.4500007629395,46.4500007629395
Austria,AUT,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,15.960000038147,17.5200004577637,26.9300003051758,30.1284141540527
Azerbaijan,AZE,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,25.2299995422363,25.4099998474121,25.4279998779297
Burundi,BDI,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,3.03999996185303,2.194999992847445,1.9174999892711675
Belgium,BEL,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,30.0,32.060001373291,37.2799682617188
Benin,BEN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,2.16000008583069,2.16000008583069,3.1399770975112897,4.06566387414932
Burkina Faso,BFA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,1.0050000175833695,0.5025000087916848,2.237500015646218
Bangladesh,BGD,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,8.56999969482422,9.323999977111825
Bulgaria,BGR,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,25.13441371917725
Bahrain,BHR,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,11.210000038147,19.2700004577637,19.2700004577637,19.2700004577637
"Bahamas, The",BHS,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,22.8899993896484,22.8899993896484,22.6917791366577
Bosnia and Herzegovina,BIH,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,9.22999954223633,10.5200004577637,13.1199998855591
Belarus,BLR,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,51.3800010681152,51.3800010681152,30.7564182281494
Belize,BLZ,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,17.1856422424316,20.9699993133545
Bermuda,BMU,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,27.5599994659424,27.5599994659424,37.3600006103516,37.3600006103516,39.0850009918213
Bolivia,BOL,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,14.0799999237061,19.57750034332275,26.6200008392334,31.4799995422363
Brazil,BRA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,8.10999965667725,11.3000001907349,13.5600004196167,15.2950003147125
Barbados,BRB,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,13.9602088928223,15.26368732452392
Brunei Darussalam,BRN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,17.207504272460902,20.07493019104
Bhutan,BTN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,4.55000019073486,7.37499999999998
Botswana,BWA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,29.2049808502197
Central African Republic,CAF,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Canada,CAN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,40.2799987792969,57.3237533569336,60.8823738098145,65.3256530761719
Central Europe and the Baltics,CEB,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Switzerland,CHE,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,31.0,36.9500007629395,40.4104690551758
Channel Islands,CHI,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Chile,CHL,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,13.1599998474121,18.0799999237061,19.8099994659424,19.1351909637451
China,CHN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,8.8100004196167,8.8100004196167,16.1200008392334
Cote d'Ivoire,CIV,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,4.423621773719785,4.824873507022858
Cameroon,CMR,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,1.44000005722046,4.291807651519775,4.291807651519775
"Congo, Dem. Rep.",COD,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,6.700358629226685,7.14558172225952
"Congo, Rep.",COG,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Colombia,COL,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,15.8800001144409,15.6800003051758,19.5200004577637,22.5400009155273
Comoros,COM,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,5.74592638015747,5.74592638015747
Cabo Verde,CPV,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,9.77000045776367,9.77000045776367
Costa Rica,CRI,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,20.0100002288818,21.9099998474121,22.2900009155273
Caribbean small states,CSS,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Cuba,CUB,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,9.35999965667725,9.35999965667725,12.219999790191675,12.219999790191675
Curacao,CUW,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,47.973991394043
Cayman Islands,CYM,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,24.4899997711182,30.69999980926515,38.1699981689453,38.1699981689453
Cyprus,CYP,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,24.8899993896484,30.8899993896484,34.8300018310547,38.6300010681152
Czechia,CZE,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,15.3299999237061,19.5300006866455,21.4751415252686
Germany,DEU,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,22.0699996948242,24.2700004577637,25.4300003051758,28.8999996185303
Djibouti,DJI,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,7.0643367767334
Dominica,DMA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Denmark,DNK,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,19.7299995422363,28.243333180745434,30.6900005340576,34.5099983215332,37.7400016784668
Dominican Republic,DOM,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,10.789999961853,12.3800001144409,12.8589019775391
Algeria,DZA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,3.11999988555908,3.11999988555908
East Asia & Pacific (excluding high income),EAP,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Early-demographic dividend,EAR,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
East Asia & Pacific,EAS,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Europe & Central Asia (excluding high income),ECA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Europe & Central Asia,ECS,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Ecuador,ECU,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
"Egypt, Arab Rep.",EGY,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,14.3295373916626,14.745777130127,16.7489757537842
Euro area,EMU,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Eritrea,ERI,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Spain,ESP,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,23.2999992370605,25.6700000762939,29.2900009155273,33.439998626709
Estonia,EST,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,28.1499996185303,28.1499996185303,34.0299987792969,37.5999984741211,39.5
Ethiopia,ETH,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,0.5,0.9483741124471033,0.9483741124471033
European Union,EUU,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Fragile and conflict affected situations,FCS,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Finland,FIN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,29.5400009155273,32.1300010681152,34.3499984741211,41.926383972168
Fiji,FJI,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,8.57999992370605,8.57999992370605,10.445000171661373,13.932584285736091,12.720259189605715
France,FRA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,20.5400009155273,24.4300003051758,30.3899993896484,33.7359504699707
Faroe Islands,FRO,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
"Micronesia, Fed. Sts.",FSM,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,24.3833770751953,24.3833770751953
Gabon,GAB,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
United Kingdom,GBR,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,33.7000007629395,39.7894134521484,47.2400016784668
Georgia,GEO,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,25.8600006103516,0.0,34.6597900390625,33.1648941040039
Ghana,GHA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,3.13000011444092,8.75286960601807,8.483461380004885
Gibraltar,GIB,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Guinea,GIN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,27.5056381225586
"Gambia, The",GMB,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,7.5,7.49721884727478
Guinea-Bissau,GNB,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,4.34809851646423
Equatorial Guinea,GNQ,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Greece,GRC,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,20.0300006866455,23.7099990844727,26.8099994659424
Grenada,GRD,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,16.3367195129395
Greenland,GRL,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Guatemala,GTM,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,3.61999988555908,3.42434024810791,4.121468257904054,4.171438255310059
Guam,GUM,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Guyana,GUY,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,0.200000002980232,0.200000002980232,0.200000002980232,4.000244364142417
High income,HIC,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
"Hong Kong SAR, China",HKG,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,17.2099990844727,21.7299995422363,23.8153190612793
Honduras,HND,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,4.64171838760376,9.67000007629395,9.23688554763793
Heavily indebted poor countries (HIPC),HPC,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Croatia,HRV,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,13.960000038147,16.7031078338623,20.5588092803955,22.9585609436035
Haiti,HTI,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,9.34901332855225,9.34901332855225
Hungary,HUN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,14.6899995803833,18.9899997711182,21.6700000762939,25.0
IBRD only,IBD,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
IDA & IBRD total,IBT,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
IDA total,IDA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
IDA blend,IDB,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Indonesia,IDN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,7.36926984786987,9.25,11.0299997329712
IDA only,IDX,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Isle of Man,IMN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
India,IND,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,8.0265474319458,8.94492212931315,8.94492212931315
Not classified,INX,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Ireland,IRL,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,34.1610641479492,39.0937576293945,43.654727935791
"Iran, Islamic Rep.",IRN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,18.5300006866455,7.70772266387939,21.4981384277344
Iraq,IRQ,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,13.0043253898621,13.0043253898621
Iceland,ISL,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,28.9200000762939,30.4715995788574,36.2653427124023,38.7299995422363
Israel,ISR,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,28.2099990844727,43.25,47.0699996948242,36.5067901611328
Italy,ITA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,10.0600004196167,12.1300001144409,14.3500003814697,16.5699996948242
Jamaica,JAM,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,12.7672529220581,14.991207885742202,16.959436416626
Jordan,JOR,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,1.4099999666214,16.1800003051758,16.1800003051758,22.6900005340576
Japan,JPN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,34.4000015258789,34.4000015258789,34.4000015258789
Kazakhstan,KAZ,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,52.3800010681152,52.3800010681152,63.145002365112305
Kenya,KEN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,2.1800000667572,2.1800000667572,3.6322492758433036
Kyrgyz Republic,KGZ,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,14.8699998855591,14.8699998855591,16.245000362396247,20.6383514404297,21.18601751327515
Cambodia,KHM,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,2.61093783378601,5.48999977111816,6.2653431892395
Kiribati,KIR,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,2.43932390213013,4.99810695648193
St. Kitts and Nevis,KNA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
"Korea, Rep.",KOR,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,24.0499992370605,31.5900001525879,35.3199996948242,40.2999992370605,46.4535713195801
Kuwait,KWT,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,13.5100002288818,13.164999961853026,15.0200004577637,16.97333335876463
Latin America & Caribbean (excluding high income),LAC,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Lao PDR,LAO,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,8.42597675323486,8.42597675323486,7.9121294021606445
Lebanon,LBN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,15.3599996566772,15.3599996566772,26.006653785705566
Liberia,LBR,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,3.01420068740845,4.246859312057495,4.838337977727255
Libya,LBY,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
St. Lucia,LCA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,4.44999980926514,7.34499979019167,16.4975547790527
Latin America & Caribbean,LCN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Least developed countries: UN classification,LDC,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Low income,LIC,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Liechtenstein,LIE,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Sri Lanka,LKA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,35.2999992370605,2.74387383460999,3.7846667766571,4.82000017166138
Lower middle income,LMC,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Low & middle income,LMY,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Lesotho,LSO,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,1.719999969005585,1.719999969005585,3.853585332632062
Late-demographic dividend,LTE,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Lithuania,LTU,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,22.6100006103516,28.0699996948242,29.14249992370605,34.140515009562144
Luxembourg,LUX,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,17.51000022888185,33.1699981689453,34.2799987792969,42.3064155578613
Latvia,LVA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,19.8799991607666,25.25,29.7700004577637,35.8461418151855
"Macao SAR, China",MAC,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,10.0900001525879,11.335000038147001,20.5728521347046,22.2164263725281
St. Martin (French part),MAF,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Morocco,MAR,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,3.71443510055542,3.71443510055542
Monaco,MCO,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,53.0673828125
Moldova,MDA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,31.6700000762939,33.0699996948242,34.2599983215332
Madagascar,MDG,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,6.07592058181763,5.3929603099823
Maldives,MDV,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,1.74000000953674,1.577136039733885,7.022832234700512
Middle East & North Africa,MEA,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
Mexico,MEX,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,9.02999973297119,12.1099996566772,14.4200000762939,16.2700004577637,18.7700004577637
Marshall Islands,MHL,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,17.2684707641602
Middle income,MIC,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,
North Macedonia,MKD,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,14.9238538742065,18.147481918335,21.9599990844727
Mali,MLI,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,2.95000004768372,2.36999988555908
Malta,MLT,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,2.64000010490417,10.789999961853,12.2200002670288,16.4400005340576,25.3400001525879
